id;id_belanja;detail;harga;satuan
17736;246;Kawat ;0;-
17737;246;Nylon 25 mm ;0;-
17738;246;Nylon 20 mm ;0;-
17739;246;Tali Rafia sedang ;0;-
17740;246;Tali Rafia ;0;-
17741;246;Kabel Ties ;0;-
17742;246;karet gelang super ;0;-
17743;246;karet mounting engine ;0;-
17744;247;Kran 1/2  ;0;-
17745;247;Kran 3/4  ;0;-
17746;247;Water mur ;0;-
17747;247;Sock knie 3/4 ;0;-
17748;247;Sock knie 1/2 ;0;-
17749;247;Kunci ring ;0;-
17750;247;Sock Lurus 3/4 ;0;-
17751;247;Sock Lurus 1/2 ;0;-
17752;247;Kunci Pipa ;0;-
17753;247;Klem selang ;0;-
17754;247;SOK 1/2 rucika ;0;-
17755;247;SOK 3/4 rucika ;0;-
17756;247;Siku Kecil ;0;-
17757;247;keni ;0;-
17758;247;Paku Pines Stenlis stell Merk ZRM ;0;-
17759;248;Rinso ;0;-
17760;248;Pembersih Lantai ( Super Pel / Refill Axi ) ;0;-
17761;248;Obat Insektisida Spray ( Baygon ) ;0;-
17762;248;Pledge ;0;-
17763;248;Sampo Mobil ;0;-
17764;248;KIT ;0;-
17765;248;Spray Anti Karat ;0;-
17766;248;Pembersih Kaca ;0;-
17767;248;Clear Pembersih Kaca ;0;-
17768;248;Sunlight ;0;-
17769;248;Vim Bubuk ;0;-
17770;248;Refil Axi ;0;-
17771;248;MAA ;0;-
17772;248;Sabun Cuci Tangan ;0;-
17773;248;Refil Sabun Cuci Tangan ;0;-
17774;248;Semir Ban Mobil ;0;-
17775;248;Sabun cair lifeboy ;0;-
17776;248;WD 40 Multi use ;0;-
17777;248;WD 40 Speciaalist Cleaner ;0;-
17778;248;Kreolin / Karbol ;0;-
17779;248;Porstek ;0;-
17780;248;Wipol ;0;-
17781;248;harpic 450 ml ;0;-
17782;248;sabun cuci tangan+ pump ;0;-
17783;248;Pembersih Lantai ;0;-
17784;248;FH SOS ;0;-
17785;248;Refill sabun cuci piring 400ml ;0;-
17786;248;Sabun kamar mandi cair ;0;-
17787;248;Refill sabun cair ;0;-
17788;248;Spirtus Fortior ;0;-
17789;248;mama lemon besar ;0;-
17790;248;mama lemon kecil ;0;-
17791;248;Hand rub lifo scrub 500 ml # ;0;-
17792;248;Hand rub softman 500 ml # ;0;-
17793;248;Starbio ;0;-
17794;248;Citrun Pembersih ;0;-
17795;248;Pledge fitur ;0;-
17796;248;Sabun Detergen ;0;-
17797;248;Sabun colek ;0;-
17798;248;Hand Wash Pump kimia ;0;-
17799;248;Hand Wash kimia refil ;0;-
17800;248;Pembersih keramik refill soklin ;0;-
17801;248;Anti Karat ;0;-
17802;248;Vixal ;0;-
17803;248;obat pembersih kaca @4 ltr ;0;-
17804;248;Save L karbol lemon @ 4ltr ;0;-
17805;248;CIF Cream ;0;-
17806;248;Sabun cair cuci alat gelas 400 ml ;0;-
17807;248;Sabun cair cuci alat gelas 750 ml ;0;-
17808;248;3 M cream cleanser ;0;-
17809;248;Attack ;0;-
17810;248;bayclin ;0;-
17811;248;Flash disinfektan ;0;-
17812;248;BIO 2000 ;0;-
17813;248;glass cleaner 3.7 ltr ;0;-
17814;248;glass cleaner mr.muscle ;0;-
17815;248;hit 600 ml ;0;-
17816;248;hit elektrik ;0;-
17817;248;karbol 5 ltr ;0;-
17818;248;hit elektrik (refil) ;0;-
17819;248;MOP nagata (refil) ;0;-
17820;248;Destec (refil) ;0;-
17821;248;vixal ;0;-
17822;248;wood shine ;0;-
17823;248;sabun biore botol kecil ;0;-
17824;248;obat rayap ;0;-
17825;248;Obat Cairan Penyumbat Saluran ;0;-
17826;248;sabun bayi ;0;-
17827;248;cairan pembersih kaca ;0;-
17828;248;cairan penghilang lemak ;0;-
17829;248;cairan penghilang noda ;0;-
17830;248;garam kristal ;0;-
17831;248;Olive Mild Liquid 5 kg ;0;-
17832;248;Olive Powder B 4 kg ;0;-
17833;248;Mini Bio plus stearothermophilus ;0;-
17834;248;Refill pack including seal kit ;0;-
17835;248;Tyvek roll7.5cmx70m ;0;-
17836;248;Standar Crepe green ;0;-
17837;248;SMS wrap blue 60 gsm ;0;-
17838;248;Getinge rinse aid 5 L ;0;-
17839;248;Getinge MIS detergent ;0;-
17840;248;Getinge Neutralizer plus 5L ;0;-
17841;248;H2O2 450 ml sterilizing solution ;0;-
17842;248;LF indicator tape 18x55 mm ;0;-
17843;248;Wipol Pine R 400 ml ;0;-
17844;248;Sanitizer ;0;-
17845;248;Merikan Anti karat ;0;-
17846;248;Silicon 5 l ;0;-
17847;248;RS Sodium hipoklorid (kaporit) ;0;-
17848;248;RS Chlorin cair 11%12% ;0;-
17849;248;yuri hs 375 ;0;-
17850;248;dee dee hand stram ref ;0;-
17851;248;Contact Cleaner Standard ;0;-
17852;248;Contact Cleaner WD40 ;0;-
17853;249;Regulator & selang ;0;-
17854;249;kertas nasi putih ;0;-
17855;249;kompor gas rinnai R1 1 tungku ;0;-
17856;249;Tabung gas elpiji 12 kg+ isi ;0;-
17857;249;tampah plastik uk 50 cm ;0;-
17858;249;baskom stainles uk 40 cm ;0;-
17859;249;sendok garpu ;0;-
17860;249;cangkir sango ;0;-
17861;249;tutup gelas stainles ;0;-
17862;249;sendok makan ;0;-
17863;249;Nampan merk halco ;0;-
17864;249;Thermos air panas 2 ltr ;0;-
17865;249;Thermos air panas 1 ltr ;0;-
17866;249;gelas kaki ;0;-
17867;249;gelas minum warna putih ;0;-
17868;249;gelas minum warna coklat ;0;-
17869;249;kompor gas rinnai 712 2 tungku ;0;-
17870;249;magic com ;0;-
17871;249;tutup gelas kertas sablon ;0;-
17872;249;tatakan gelas kertas sablon ;0;-
17873;249;Gelas Minum Polos Bening Kaca ;0;-
17874;249;Sendok Makan Stenlist ;0;-
17875;249;Tumbler LHC213 Stainless ;0;-
17876;249;Taplak meja jgn dipakai ;0;-
17877;249;sendok melamin ;0;-
17878;249;sendok teh ;0;-
17879;249;entong stainles ;0;-
17880;249;Gelas ;0;-
17881;249;Piring ;0;-
17882;249;Beri Halco ;0;-
17883;249;Tutup dan Tatakan Gelas. ;0;-
17884;249;Galon ;0;-
17885;249;sedotan @25 ;0;-
17886;249;sedotan aqua polos ;0;-
17887;249;sedotan bungkus ;0;-
17888;249;sedotan gelas kertas ;0;-
17889;249;sendok bebek ;0;-
17890;249;sendok makan plastik ;0;-
17891;249;sendok plastik kecil @25 ;0;-
17892;249;garpu makan plastik ;0;-
17893;249;gelas es buah ;0;-
17894;249;gelas juice ;0;-
17895;249;gelas juice 12 Oz ;0;-
17896;249;gelas kertas ;0;-
17897;249;gelas kopi polos 12 oz ;0;-
17898;249;gelas soup 17 oz ;0;-
17899;249;gelas soup 19 oz ;0;-
17900;249;kertas makan laminasi ;0;-
17901;249;kertas minyak ;0;-
17902;249;lunch box pusdiklat ;0;-
17903;249;lunch box 22x22x7 pusdiklat ;0;-
17904;249;lunch box polos ;0;-
17905;249;mangkok plastik1 ;0;-
17906;249;mika nasi 4 kotak ;0;-
17907;249;mika nasi 5 otak ;0;-
17908;249;picnic bowl/ mangkok kertas ;0;-
17909;249;paper cup oval besar ;0;-
17910;249;paper cup oval kecil ;0;-
17911;249;paper cup tanggung (polos) ;0;-
17912;249;paper tray pusdiklat ;0;-
17913;249;paper cup bulat kecil ;0;-
17914;249;cover glass ;0;-
17915;249;tempat saos 20ml ;0;-
17916;249;Snack box pusdiklat ;0;-
17917;249;tooth pick ;0;-
17918;249;Snack box tanpa air minum mineral ;0;-
17919;249;Alumunium Foil ;0;-
17920;249;garpu kue platik ;0;-
17921;249;lepek bulat plastik ;0;-
17922;249;lunch box polos 18x18 ;0;-
17923;249;lunch box pusdiklat 18x18 ;0;-
17924;249;anglo gerabah ;0;-
17925;249;cobek gerabah ;0;-
17926;249;dandang gerabah ;0;-
17927;249;donat storage ;0;-
17928;249;entong gerabah ;0;-
17929;249;eros gerabah ;0;-
17930;249;kotak gerabah ;0;-
17931;249;tempat sambal gerabah ;0;-
17932;249;wajan gerabah ;0;-
17933;249;panggangan ;0;-
17934;249;salto glass ;0;-
17935;249;botol unsqua 600 ml ;0;-
17936;249;botol unsqua 330 ml ;0;-
17937;249;Mug Set Lotus ;0;-
17938;249;Sendok Makan ;0;-
17939;249;Sendok Garpu ;0;-
17940;249;Garpu Kue ;0;-
17941;249;Serbet PF ;0;-
17942;249;Serbet TP ;0;-
17943;249;Gelas Mj 750 ;0;-
17944;249;Piring Ceper ;0;-
17945;249;Piring Soup ;0;-
17946;249;Tempat Sendok ;0;-
17947;249;Baki Kayu ;0;-
17948;249;CL vicenza SG 8 ;0;-
17949;249;Pisau mkn 5inc ;0;-
17950;249;Mesh Tray ;0;-
17951;249;cangkir besar ;0;-
17952;249;cangkir kecil ;0;-
17953;249;piring besar ;0;-
17954;249;piring kecil ;0;-
17955;249;tempat tissu ;0;-
17956;249;Pisau Buah ;0;-
17957;249;Rak Gantung ;0;-
17958;249;Keranjang Basket besar ;0;-
17959;249;Lemper Batu ;0;-
17960;249;Toples Krupuk ;0;-
17961;249;Wadah Beras ;0;-
17962;249;Lepek Sambel ;0;-
17963;249;Munthu Batu ;0;-
17964;249;Keranjang Basket kecil ;0;-
17965;249;Saringan Teh ;0;-
17966;249;Tempat Bumbu ;0;-
17967;249;Karpet Plastik ;0;-
17968;249;soup cup 12 oz;0;-
17969;249;Tusuk Gigi ;0;-
17970;249;Sendok es krim ;0;-
17971;249;MK.Pel ;0;-
17972;249;MK.Keramik kapal ;0;-
17973;249;Garpu buah ;0;-
17974;249;Serving Dish ;0;-
17975;249;Gelas Kaki ;0;-
17976;249;piring ceper ;0;-
17977;249;piring omega ;0;-
17978;249;piring oval ;0;-
17979;249;tusuk sate ;0;-
17980;249;GELAS PLASTIK PUDING ;0;-
17981;249;GELAS PLASTIK DIAMETER 8 CM ;0;-
17982;249;GELAS UKUR 2 LT ;0;-
17983;249;Pengemas Bahan Pangan (Cap,Plastik,Gelas,Alummunium foil,Tas kresek,dll) ;0;-
17984;249;UV Lamp insect killer ;0;-
17985;249;Talenan daging ;0;-
17986;249;Plato stainless, 3 lubang ;0;-
17987;249;Piring lauk ;0;-
17988;249;Mangkuk sayur ;0;-
17989;249;sendok sirup ;0;-
17990;249;Gelas Belimbing ;0;-
17991;249;Mangkuk sayur, motif anak2 ;0;-
17992;249;Kardus makan, uk 20x20 ;0;-
17993;249;Plastik wrap ;0;-
17994;249;Plastik untuk sayur, uk 30x50 ;0;-
17995;249;Penggiling bamboo ;0;-
17996;249;Peeler ;0;-
17997;249;Pisau, 1set isi 5 pisau ;0;-
17998;249;Gelas takar, uk 100ml ;0;-
17999;249;Wajan, utk telur ceplok ;0;-
18000;249;Panci ;0;-
18001;249;Wajan ;0;-
18002;249;Mixer ;0;-
18003;249;Washlap ;0;-
18004;249;Gelas putih panjang ;0;-
18005;249;Piring sango kotak ;0;-
18006;249;Mangkuk sup (ada pegangan 2 dan tatakan) ;0;-
18007;249;Piring sango lauk, lonjong, agak cekung ;0;-
18008;249;Piring sango lauk, keramik, putih, bulat ;0;-
18009;249;Piring sango snack, bundar, datar ;0;-
18010;249;Piring sango buah, kotak ;0;-
18011;249;Mangkuk sayur, d=9cm ;0;-
18012;249;Gelas jus ;0;-
18013;249;Gelas putih bening, uk. sedang ;0;-
18014;249;Gelas putih bening, uk. panjang ;0;-
18015;249;Cangkir sango dan tatakan ;0;-
18016;249;Tempat makan melamin 4 sekat, bertutup ;0;-
18017;249;Telenan, putih, polos, kotak ;0;-
18018;249;Pisau sayur bergerigi ;0;-
18019;249;Pisau gagang putih ;0;-
18020;249;Termos air panas 1,5L, shuma, stainless ;0;-
18021;249;Tempat tek kecil/sambal, putih, melamin ;0;-
18022;249;Entong kayu ;0;-
18023;249;Sendok sayur besar ;0;-
18024;249;Baskom plastik besar, d=58cm ;0;-
18025;249;Baskom plastik kecil, d=20cm ;0;-
18026;249;Tampah plastik besar ;0;-
18027;249;Saringan santan alumunium, d=20cm ;0;-
18028;249;Parutan kelapa ;0;-
18029;249;Parutan keju ;0;-
18030;249;Cobek/layah, d=20cm ;0;-
18031;249;Dandang stainless, d=40cm ;0;-
18032;249;Panci stainless, d=40cm ;0;-
18033;249;Termos nasi besar (14L) ;0;-
18034;249;Botol plastik (tempat minyak) ;0;-
18035;249;Botol plastik (tempat kecap) ;0;-
18036;249;Tempat bumbu, cup plastik ;0;-
18037;249;Gelas ukur 1L ;0;-
18038;249;Tempat sendok ;0;-
18039;249;Loyang/baki plastik ;0;-
18040;249;baki melamin, uk. 30x20cm, polos ;0;-
18041;249;Keranjang plastik, uk. 390x280x133mm ;0;-
18042;249;Kenci tempat ariari ;0;-
18043;249;Gelas panjang ;0;-
18044;249;Gelas goblet ;0;-
18045;249;Tutup gelas kertas ;0;-
18046;249;Baki kayu polos ;0;-
18047;249;Toples sedang dg penutup, kaca bening ;0;-
18048;249;Mika plastik snack 6A ;0;-
18049;249;Mika plastik snack 5C ;0;-
18050;249;Plastik snack, 8x12, T3/24 ;0;-
18051;249;Plastik OPP, uk. 6x15 ;0;-
18052;249;Plastik wrap tebal ;0;-
18053;249;Sarung tangan plastik khusus makanan ;0;-
18054;249;Kertas nasi laminasi putih polos ;0;-
18055;249;tusuk sate ;0;-
18056;249;sterofoam ;0;-
18057;249;Termos air, 1.6 l, merk elephant ;0;-
18058;249;Piring sambal, bhn melamin, 2 sekat ;0;-
18059;249;Nampan kecil, bhn melamin ;0;-
18060;249;Cangkir set (cangkir dan tatakan) ;0;-
18061;249;Garpu buah, bhn plastik ;0;-
18062;249;Lepek/piring kertas, d=13 cm, warna putih ;0;-
18063;249;baki plastik ;0;-
18064;249;bedpan plastik ;0;-
18065;249;telenan kayu uk. 34x18 cm ;0;-
18066;249;nampan obat ;0;-
18067;249;sanitary bag ;0;-
18068;249;Kresek hitam ;0;-
18069;249;baskom stainless 24 cm lion star ;0;-
18070;249;baskom stainless sedang 36 cm lion star ;0;-
18071;249;Spatula kayu ;0;-
18072;249;centong air panas stainless ;0;-
18073;249;krat / kontainer gelas plastik kapasitas 50 gelas , lion star ;0;-
18074;249;mangkok cabe ;0;-
18075;249;Glass plate ;0;-
18076;249;Keranjang plastik untuk obat, ukuran 40x31x10,5cm ;0;-
18077;249;Keranjang plastik untuk obat etalase ukuran 25x10x7 cm ;0;-
18078;249;Cup gelas plastik 14oz ;0;-
18079;249;Cup gelas plastik 12oz ;0;-
18080;249;Cup pudding ukuran 50 ml ;0;-
18081;249;Plastik buaya merah 2 kg ;0;-
18082;249;Plastik opp 12x15 cm ;0;-
18083;249;Paping bag ;0;-
18084;249;Sendok puding ;0;-
18085;249;Pisau roti ;0;-
18086;249;Loyang mandarin 30x30x4 ;0;-
18087;249;Baskom adonan plastik ;0;-
18088;249;Loyang alumunium 20x10x7 cm ;0;-
18089;249;Loyang alumunium 22.5x26x5 cm ;0;-
18090;249;Loyang alumunium 32.5x25x4 cm ;0;-
18091;249;Nampan stainless 27x10x7 cm ;0;-
18092;249;Toples plastik ulir ;0;-
18093;249;Toples plastik ukuran 2,5  3 kg ;0;-
18094;249;Toples plastik ukuran 1,5  2 kg ;0;-
18095;249;Toples plastik ukuran 1 kg ;0;-
18096;249;Tambal Panci ;0;-
18097;249;Baskom Stainless d : 20 cm ;0;-
18098;249;Layah + ulekan Batu ;0;-
18099;249;Cetakan Agar agar (parabola) ;0;-
18100;249;keranjang plastik 40x30x9 cm ;0;-
18101;249;krat telur plastik (30 btr) ;0;-
18102;249;Gelas Stainless Stell ;0;-
18103;249;Kotak Makan Sealware ;0;-
18104;249;piring snack disposible ;0;-
18105;249;Piring Soup Lismas Taniti ;0;-
18106;249;Gelas Bern 540 ml ;0;-
18107;249;Sendok Makan Ipanema ;0;-
18108;249;Botol Tambler 600ml ;0;-
18109;249;Botol Tambler 1000ml ;0;-
18110;249;Botol Tambler 500ml ( bulat ) ;0;-
18111;249;Botol Tambler 500ml ( kotak ) ;0;-
18112;249;Botol Tambler 600ml ( warna ) ;0;-
18113;250;Glade Wangi ;0;-
18114;250;Pengharum Telepon ;0;-
18115;250;Kapur Barus ;0;-
18116;250;Ambipure Pengharum ;0;-
18117;250;Kapur Barus Dahlia ;0;-
18118;250;Refil Stella ;0;-
18119;250;Pengharum Stela gantung ;0;-
18120;250;Minyak wangi stella gantung 7 ml ;0;-
18121;250;Minyak wangi stella batang & wadah ;0;-
18122;250;refil Pengharum ruangan ecocare ;0;-
18123;250;refil Pengharum ruangan calmic ;0;-
18124;250;Pengharum Stela matic fresh ;0;-
18125;250;Pengharum bayfresh ;0;-
18126;250;Refil pewangi otomatis ;0;-
18127;250;Pewangi Mobil ;0;-
18128;250;Alat Pengharum Ruangan Otomatis ;0;-
18129;250;Refil Pengharum Ruangan Otomatis ;0;-
18130;250;Glade Pewangi Gantung ;0;-
18131;250;Refil Aroma teraphy ;0;-
18132;250;Pewangi Gabus ;0;-
18133;250;Kapur Barus bagus ;0;-
18134;250;Kapur Barus KM ;0;-
18135;250;Reffil Kapur Barus Bagus ;0;-
18136;250;Pewangi Glade Deo Smile ;0;-
18137;250;Refill Dahlia Aerosoll ;0;-
18138;250;Stella daily G ;0;-
18139;250;Dahlia duck23 ;0;-
18140;250;swallow reff s101 ;0;-
18141;250;Air Freshener ;0;-
18142;250;Kuas ;0;-
18143;251;Kuas Halus 4 ;0;-
18144;251;Kuas Halus 3 ;0;-
18145;251;Kuas Halus 2 ;0;-
18146;251;Kuas Kecil sand cone ;0;-
18147;251;Kuas roll ;0;-
18148;251;bak cat ;0;-
18149;251;Kwas enterna ;0;-
18150;251;Kuas paint enterna 633 ;0;-
18151;251;Kuas paint enterna 1 ;0;-
18152;251;Kuas halus 1,5 ;0;-
18153;251;Kuas halus 1 ;0;-
18154;251;Kanvas Lukis 1,5x3 m ;0;-
18155;251;Canvas Roll ;0;-
18156;251;Kuwas Lukis No. 4 Merk Eterna ;0;-
18157;251;Kuas Cat 2 inch INDS ;0;-
18158;251;kuas 12 pcs ;0;-
18159;251;kuas 6 pcs nilon akrilik ;0;-
18160;251;kuas cat uk. 4 inch ;0;-
18161;252;Sarung Roll Air Kecil ;0;-
18162;252;Maa !!! ;0;-
18163;252;Plaket Ukir ;0;-
18164;252;Plaket Bludru dengan Pujian ;0;-
18165;252;Pigura ;0;-
18166;252;Fandel ;0;-
18167;252;Payung Jumbo Kain Polos ;0;-
18168;252;Linggis ;0;-
18169;252;Obeng Min/Gepeng ;0;-
18170;252;Obeng Plus ;0;-
18171;252;Tang ;0;-
18172;252;Cangkul ;0;-
18173;252;Sajadah Tebal Bludru ;0;-
18174;252;Palu Kecil ;0;-
18175;252;Plaket Eksklusif ;0;-
18176;252;Jas Hujan ;0;-
18177;252;Taplak Meja ;0;-
18178;252;Beri / Nampan Stainless ;0;-
18179;252;Karung Plastik ukuran 50 Kg ;0;-
18180;252;Tikar Plastik ukuran 200x250 cm ;0;-
18181;252;Jam Dinding Diamond 3250TII ;0;-
18182;252;Cermin Figura ;0;-
18183;252;Plaket Kenangkenangan ;0;-
18184;252;Pallet Kayu ;0;-
18185;252;Kantong Plastik.. ;0;-
18186;252;cover kursi ;0;-
18187;252;Plaket Penghargaan biasa ;0;-
18188;252;Barcode / ribbon 500 print ;0;-
18189;252;label 121 m BY ;0;-
18190;252;kotak piagam ;0;-
18191;252;kotak medali ;0;-
18192;252;medali uns awards ;0;-
18193;252;spanduk ;0;-
18194;252;backdroop lapangan ;0;-
18195;252;paspina ;0;-
18196;252;tas surat gendong ;0;-
18197;252;tas surat uk. standar merk eager ;0;-
18198;252;Piala Kejuaraan ;0;-
18199;252;Piala kaki empat ;0;-
18200;252;Piala ;0;-
18201;252;sekop ;0;-
18202;252;Kartu locker ;0;-
18203;252;Piala piston cup ;0;-
18204;252;foto duplikat piagam penghargaan ;0;-
18205;252;kalung id card ;0;-
18206;252;vinyl card holder ;0;-
18207;252;Peniti cards ;0;-
18208;252;tas surat uk. besar model ransel ;0;-
18209;252;gambar/foto presiden & wakil presiden ;0;-
18210;252;lambang burung garuda ;0;-
18211;252;jam dinding delta ;0;-
18212;252;partitur / stand back ;0;-
18213;252;foto senat ;0;-
18214;252;sertifikat green campus ;0;-
18215;252;sertifikat penghargaan ;0;-
18216;252;spanduk ;0;-
18217;252;badrop lapangan ;0;-
18218;252;gordyn vertical blind uk 37.55 mtr ;0;-
18219;252;gordyn uk 9.60 m ;0;-
18220;252;gordyn ;0;-
18221;252;Tali Rafia Besar ;0;-
18222;252;Ember Plastik Besar ;0;-
18223;252;Kalkulator ;0;-
18224;252;Sepatu Bot / Karet ;0;-
18225;252;Plastik Identitas + Tali ;0;-
18226;252;Tempat Sampah ( Ukuran Sedang ) ;0;-
18227;252;heat cleaner ;0;-
18228;252;Isi Ulang Tabung 3 kg ;0;-
18229;252;keranjang bambu ;0;-
18230;252;jas hujan ;0;-
18231;252;kolom winogradsky ;0;-
18232;252;keranjang tutup kecil ;0;-
18233;252;lem kertas ;0;-
18234;252;dispencer tape ;0;-
18235;252;Nice imboss tissu ;0;-
18236;252;nice pop tissu ;0;-
18237;252;kalkulator sedang ;0;-
18238;252;kunci ingris ;0;-
18239;252;Papan Mika ;0;-
18240;252;Sekrup ;0;-
18241;252;Rak stempel 2 SS ;0;-
18242;252;Tinta stempel ;0;-
18243;252;kursi plastik ;0;-
18244;252;Tali Kenur ;0;-
18245;252;Tali Rafia Kecil ;0;-
18246;252;Tisu Kotak ;0;-
18247;252;Cikrak Plastik ;0;-
18248;252;Sulak Rafia ;0;-
18249;252;Bok Arsip ;0;-
18250;252;Besi Silinder ;0;-
18251;252;kresek besar ;0;-
18252;252;kresek tanggung ;0;-
18253;252;refill tisu meja 250gr ;0;-
18254;252;Dompet warna ;0;-
18255;252;Ceret Halco 24 cm NA4 ;0;-
18256;252;Drink Jar ;0;-
18257;252;Pesawat telp ;0;-
18258;252;Braket sabun kamar mandi ;0;-
18259;252;Troly ;0;-
18260;252;Tissu kering ;0;-
18261;252;Penyangga Buku ;0;-
18262;252;Botol Semprot Propilin 500 ml ;0;-
18263;252;Paku ;0;-
18264;252;Gantungan APAR ;0;-
18265;252;Umbul  umbul ;0;-
18266;252;Bambu ;0;-
18267;252;Bendera Merah Putih ;0;-
18268;252;Bendera Logo FISIP ;0;-
18269;252;Bendera UNS ;0;-
18270;252;Sticker keyboards ;0;-
18271;252;Pembersih komputer ;0;-
18272;252;remote ac ;0;-
18273;252;radar tandon ;0;-
18274;252;label acrylic ;0;-
18275;252;Karung ;0;-
18276;252;label acrylic geser ;0;-
18277;252;Microphone ;0;-
18278;252;sulak rafia ;0;-
18279;252;Vandel ;0;-
18280;252;lakban coklat ;0;-
18281;252;Box plastik ;0;-
18282;252;Film fax ;0;-
18283;252;Sepatu Bot Karet ;0;-
18284;252;Arit/Sabit ;0;-
18285;252;Cetok ;0;-
18286;252;Tempat Pemotong Isolasi ;0;-
18287;252;Bak VermiKomposting ;0;-
18288;252;lisimeter ;0;-
18289;252;Silet ;0;-
18290;252;Kutek Bening ;0;-
18291;252;Mika Tempat DBR ;0;-
18292;252;Nama Meja Mika ;0;-
18293;252;Papan Nama Acrylik ;0;-
18294;252;Papan Nama Ruangan ;0;-
18295;252;Gergaji ;0;-
18296;252;Sapu Lidi Gagang ;0;-
18297;252;Skrap ;0;-
18298;252;Film Fax ;0;-
18299;252;Wireless Presenter Komix ;0;-
18300;252;Wireless Mobile Presenter ;0;-
18301;252;Baskom / Loyan 30 cm ;0;-
18302;252;Baskom / Loyan 40 cm ;0;-
18303;252;sarung Tangan Kain ;0;-
18304;252;sarung Tangan Karet ;0;-
18305;252;sarung Tangan asbes ;0;-
18306;252;Rambu Ukur ;0;-
18307;252;Palu Karet ;0;-
18308;252;Palu Besi ;0;-
18309;252;Kunci L ;0;-
18310;252;Obeng Ketok 1 ;0;-
18311;252;Graving Tool ;0;-
18312;252;Pisau ;0;-
18313;252;Stop Watch ;0;-
18314;252;Masker kain ;0;-
18315;252;Masker ;0;-
18316;252;Cetok ;0;-
18317;252;Sekop ;0;-
18318;252;Perangkat P3K ;0;-
18319;252;Scraper ;0;-
18320;252;Staples 12 ;0;-
18321;252;Angle Ginder 5 mm ;0;-
18322;252;Angle Ginder Disk 1 mm ;0;-
18323;252;Ball Mill ;0;-
18324;252;Bench Grinding ;0;-
18325;252;Elektroda Las ;0;-
18326;252;Rol meter fiber ;0;-
18327;252;Bateray BDC ;0;-
18328;252;Chager Bateray BDC ;0;-
18329;252;Rambu Ukur ;0;-
18330;252;kompas ;0;-
18331;252;Bateray AA 1,5 v ;0;-
18332;252;paper bag batik sedang ;0;-
18333;252;Clino meter ;0;-
18334;252;Patok Kayu ;0;-
18335;252;ZAt pewarna ;0;-
18336;252;Air raksa ;0;-
18337;252;Klem selang ;0;-
18338;252;lem pipa ;0;-
18339;252;Ember pel ;0;-
18340;252;Kunci pas ring/kombinasi ;0;-
18341;252;Kabel UTP ;0;-
18342;252;Air suling ;0;-
18343;252;Batu pori ;0;-
18344;252;Amplas Kain ;0;-
18345;252;Amril ;0;-
18346;252;kaos tangan ;0;-
18347;252;Kertas pori ;0;-
18348;252;Cawan Alumunium kecil ;0;-
18349;252;Cawan Alumunium besar ;0;-
18350;252;sodium silikat ;0;-
18351;252;Sikat Saringan ;0;-
18352;252;Ring Pencetak sampel ;0;-
18353;252;pipet blower ;0;-
18354;252;Cetakan Silinder ;0;-
18355;252;Membran triaxial ;0;-
18356;252;Gelas ukur 20 ml ;0;-
18357;252;Gelas ukur 1 ltr pnedek ;0;-
18358;252;Gelas ukur 1 ltr panjang ;0;-
18359;252;Gelas ukur 2 ltr pendek ;0;-
18360;252;Palu Besi Sand cone ;0;-
18361;252;kuas kecil Sand cone ;0;-
18362;252;solet ;0;-
18363;252;Tang potong 5 ;0;-
18364;252;Tang lancip 6 ;0;-
18365;252;Tang kombinasi elektrik ;0;-
18366;252;Tang kupas kabel ;0;-
18367;252;Tang crimping skun ;0;-
18368;252;Tang crimping RJ ;0;-
18369;252;sekrup ukr 1 ;0;-
18370;252;Solder 60 w ;0;-
18371;252;PCB ;0;-
18372;252;Solder + kaca pembesar ;0;-
18373;252;Tespen ;0;-
18374;252;Spacer kuningan ;0;-
18375;252;DTAVR Uno ;0;-
18376;252;EMS relay ;0;-
18377;252;EMS RFID ;0;-
18378;252;refil pemadam kebakaran ;0;-
18379;252;Mifare Ik ;0;-
18380;252;Flat raibonw cable ;0;-
18381;252;Flat raibonw cable pelangi ;0;-
18382;252;Breadboard jumper ;0;-
18383;252;Stepper motor ;0;-
18384;252;Motor controler ;0;-
18385;252;ATMEGA32A ;0;-
18386;252;Oscilloscope Probe ;0;-
18387;252;Infrared LED ;0;-
18388;252;Infrared Emiting ;0;-
18389;252;LED ;0;-
18390;252;Panel surya ;0;-
18391;252;Lampu bolam led 30 w ;0;-
18392;252;Pipa Conduit ;0;-
18393;252;Triplek tebal 18mm ;0;-
18394;252;Solar Charge ;0;-
18395;252;Inventer 12 VDC ;0;-
18396;252;Bateray VRLA ;0;-
18397;252;tissu wr pth ;0;-
18398;252;Pisau pemotong besi ;0;-
18399;252;Gelas ukur 250 ml ;0;-
18400;252;Isi staples 12 ;0;-
18401;252;Palu krisbow ;0;-
18402;252;Aldo betel ;0;-
18403;252;Pipet 60 ml ;0;-
18404;252;Whatman filter ;0;-
18405;252;gunting maped ;0;-
18406;252;Sodium silicate ;0;-
18407;252;Durex Extra ;0;-
18408;252;Krisbow dial ;0;-
18409;252;bola pinpong ;0;-
18410;252;Lilin ;0;-
18411;252;Bola plastik ;0;-
18412;252;Korek api ;0;-
18413;252;rafia ;0;-
18414;252;Jumbeng air ;0;-
18415;252;air axoplus ;0;-
18416;252;rupet ;0;-
